req_id,domain,requirement_text,requirement_type,category,quality_label,is_ambiguous,is_duplicate,duplicate_group,is_testable,ambiguous_terms,word_count,notes
REQ-01508,Real Estate Portal,The system shall mark a listing as failed if the payment gateway returns an error.,Functional,payment,well-formed,0,0,,1,,15,
REQ-01509,Real Estate Portal,The system shall allow portal administrators to view a dashboard summarising listing photo set counts by status.,Functional,report,well-formed,0,0,,1,,17,
REQ-01510,Real Estate Portal,The system shall allow portal administrators to archive a site visit request older than one year.,Functional,archival,well-formed,0,0,,1,,16,
REQ-01511,Real Estate Portal,The system shall prevent a buyer from submitting a duplicate document upload.,Functional,validation,well-formed,0,0,,1,,12,
REQ-01512,Real Estate Portal,The system shall allow portal administrators to approve a price alert submitted by a buyer.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-01513,Real Estate Portal,The system shall allow buyers to search for a locality report by locality.,Functional,search,well-formed,0,0,,1,,13,
REQ-01514,Real Estate Portal,The system shall allow buyers to search for a agent profile by locality.,Functional,search,well-formed,0,0,,1,,13,
REQ-01515,Real Estate Portal,The system shall allow buyers to sort the list of ownership records by date of creation.,Functional,search,well-formed,0,0,,1,,16,
REQ-01516,Real Estate Portal,The system shall allow portal administrators to approve a site visit request submitted by a buyer.,Functional,workflow,well-formed,0,0,,1,,16,
REQ-01517,Real Estate Portal,The system shall allow buyers to sort the list of price alerts by date of creation.,Functional,search,well-formed,0,0,,1,,16,
REQ-01518,Real Estate Portal,The system shall record the date and time at which each shortlisted property is modified.,Functional,audit,well-formed,0,0,,1,,15,
REQ-01519,Real Estate Portal,The system shall allow buyers to update an existing shortlisted property.,Functional,update,well-formed,0,0,,1,,11,
REQ-01520,Real Estate Portal,The system shall allow portal administrators to view a dashboard summarising agent profile counts by status.,Functional,report,well-formed,0,0,,1,,16,
REQ-01521,Real Estate Portal,The system shall restrict access to a site visit request to the buyer who created it.,Functional,authorization,well-formed,0,0,,1,,16,
REQ-01522,Real Estate Portal,The system shall display a paginated list of site visit requests with twenty entries per page.,Functional,read,well-formed,0,0,,1,,16,
REQ-01523,Real Estate Portal,The system shall send an SMS alert to the buyer when the status of a price alert changes.,Functional,notify,well-formed,0,0,,1,,18,
REQ-01524,Real Estate Portal,The system shall allow buyers to create a new ownership record.,Functional,create,well-formed,0,0,,1,,11,
REQ-01525,Real Estate Portal,The system shall allow buyers to update an existing ownership record.,Functional,update,well-formed,0,0,,1,,11,
REQ-01526,Real Estate Portal,The system shall allow buyers to create a new agent profile.,Functional,create,well-formed,0,0,,1,,11,
REQ-01527,Real Estate Portal,The system shall allow buyers to add a comment to a locality report.,Functional,collaboration,well-formed,0,0,,1,,13,
REQ-01528,Real Estate Portal,The system shall allow buyers to update an existing listing photo set.,Functional,update,well-formed,0,0,,1,,12,
REQ-01529,Real Estate Portal,The system shall record the date and time at which each agent profile is modified.,Functional,audit,well-formed,0,0,,1,,15,
REQ-01530,Real Estate Portal,The system shall allow buyers to create a new listing photo set.,Functional,create,well-formed,0,0,,1,,12,
REQ-01531,Real Estate Portal,The system shall allow buyers to update an existing document upload.,Functional,update,well-formed,0,0,,1,,11,
REQ-01532,Real Estate Portal,The system shall allow buyers to update an existing site visit request.,Functional,update,well-formed,0,0,,1,,12,
REQ-01533,Real Estate Portal,The system shall allow buyers to view the details of a selected loan enquiry.,Functional,read,well-formed,0,0,,1,,14,
REQ-01534,Real Estate Portal,The system shall allow portal administrators to view a dashboard summarising loan enquiry counts by status.,Functional,report,well-formed,0,0,,1,,16,
REQ-01535,Real Estate Portal,The system shall allow buyers to filter the list of price alerts by status.,Functional,search,well-formed,0,0,,1,,14,
REQ-01536,Real Estate Portal,The system shall allow portal administrators to reject a property listing with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-01537,Real Estate Portal,The system shall allow buyers to attach a supporting document to a loan enquiry.,Functional,attachment,well-formed,0,0,,1,,14,
REQ-01538,Real Estate Portal,The system shall allow buyers to view the details of a selected shortlisted property.,Functional,read,well-formed,0,0,,1,,14,
REQ-01539,Real Estate Portal,The system shall restrict access to a property listing to the buyer who created it.,Functional,authorization,well-formed,0,0,,1,,15,
REQ-01540,Real Estate Portal,The system shall allow buyers to delete a ownership record that is no longer required.,Functional,delete,well-formed,0,0,,1,,15,
REQ-01541,Real Estate Portal,The system shall allow buyers to delete a locality report that is no longer required.,Functional,delete,well-formed,0,0,,1,,15,
REQ-01542,Real Estate Portal,The system shall allow buyers to attach a supporting document to a price alert.,Functional,attachment,well-formed,0,0,,1,,14,
REQ-01543,Real Estate Portal,The system shall display a paginated list of document uploads with twenty entries per page.,Functional,read,well-formed,0,0,,1,,15,
REQ-01544,Real Estate Portal,The system shall allow portal administrators to archive a agent profile older than one year.,Functional,archival,well-formed,0,0,,1,,15,
REQ-01545,Real Estate Portal,The system shall validate all mandatory fields of a price alert before saving it.,Functional,validation,well-formed,0,0,,1,,14,
REQ-01546,Real Estate Portal,The system shall prevent a buyer from submitting a duplicate locality report.,Functional,validation,well-formed,0,0,,1,,12,
REQ-01547,Real Estate Portal,The system shall allow portal administrators to reject a loan enquiry with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-01548,Real Estate Portal,The system shall allow buyers to update an existing loan enquiry.,Functional,update,well-formed,0,0,,1,,11,
REQ-01549,Real Estate Portal,The system shall allow portal administrators to reject a site visit request with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,16,
REQ-01550,Real Estate Portal,The system shall allow buyers to export the list of locality reports as a CSV file.,Functional,export,well-formed,0,0,,1,,16,
REQ-01551,Real Estate Portal,The system shall allow portal administrators to view a dashboard summarising locality report counts by status.,Functional,report,well-formed,0,0,,1,,16,
REQ-01552,Real Estate Portal,The system shall allow portal administrators to generate a monthly report of all listing photo sets.,Functional,report,well-formed,0,0,,1,,16,
REQ-01553,Real Estate Portal,The system shall validate all mandatory fields of a locality report before saving it.,Functional,validation,well-formed,0,0,,1,,14,
REQ-01554,Real Estate Portal,The system shall allow buyers to add a comment to a site visit request.,Functional,collaboration,well-formed,0,0,,1,,14,
REQ-01555,Real Estate Portal,The system shall allow buyers to delete a loan enquiry that is no longer required.,Functional,delete,well-formed,0,0,,1,,15,
REQ-01556,Real Estate Portal,The system shall validate all mandatory fields of a loan enquiry before saving it.,Functional,validation,well-formed,0,0,,1,,14,
REQ-01557,Real Estate Portal,The system shall allow buyers to create a new locality report.,Functional,create,well-formed,0,0,,1,,11,
REQ-01558,Real Estate Portal,The system shall send an email notification to the buyer when a property listing is created.,Functional,notify,well-formed,0,0,,1,,16,
REQ-01559,Real Estate Portal,The system shall allow buyers to sort the list of agent profiles by date of creation.,Functional,search,well-formed,0,0,,1,,16,
REQ-01560,Real Estate Portal,The system shall allow portal administrators to generate a monthly report of all document uploads.,Functional,report,well-formed,0,0,,1,,15,
REQ-01561,Real Estate Portal,The system shall allow buyers to create a new site visit request.,Functional,create,well-formed,0,0,,1,,12,
REQ-01562,Real Estate Portal,The system shall allow buyers to view the details of a selected price alert.,Functional,read,well-formed,0,0,,1,,14,
REQ-01563,Real Estate Portal,The system shall allow buyers to save a listing photo set for later use.,Functional,duplicate-pair,well-formed,0,0,REA-DUP-1,1,,14,original of a near-duplicate pair
REQ-01564,Real Estate Portal,The system shall allow buyers to bookmark a listing photo set for future reference.,Functional,duplicate-pair,duplicate,0,1,REA-DUP-1,0,,14,restates the requirement above
REQ-01565,Real Estate Portal,The system shall allow buyers to cancel a listing photo set before it is processed.,Functional,duplicate-pair,well-formed,0,0,REA-DUP-2,1,,15,original of a near-duplicate pair
REQ-01566,Real Estate Portal,The system shall allow buyers to withdraw a listing photo set prior to processing.,Functional,duplicate-pair,duplicate,0,1,REA-DUP-2,0,,14,restates the requirement above
REQ-01567,Real Estate Portal,The system shall allow buyers to search for a ownership record by budget range.,Functional,duplicate-pair,well-formed,0,0,REA-DUP-3,1,,14,original of a near-duplicate pair
REQ-01568,Real Estate Portal,The system shall provide a search facility that locates a ownership record using budget range.,Functional,duplicate-pair,duplicate,0,1,REA-DUP-3,0,,15,restates the requirement above
REQ-01569,Real Estate Portal,The system shall send a confirmation message once a site visit request is submitted.,Functional,duplicate-pair,well-formed,0,0,REA-DUP-4,1,,14,original of a near-duplicate pair
REQ-01570,Real Estate Portal,The system shall notify the buyer after a site visit request has been submitted successfully.,Functional,duplicate-pair,duplicate,0,1,REA-DUP-4,0,,15,restates the requirement above
REQ-01571,Real Estate Portal,The system shall allow portal administrators to remove a loan enquiry from the system.,Functional,duplicate-pair,well-formed,0,0,REA-DUP-5,1,,14,original of a near-duplicate pair
